Household ID|Cable Status|Meter Status|Panelist Status|Number of Cats|Number of Dogs|Number of TVs|Residence Type|Residence Status|Residence Duration|Household Income|Number of Members in Household|Male Head Working Status|Male Head Average Working Hours|Male Head Occupation|Male Head Education|Male Head Spanish/Hispanic|Male Head Race|Female Head Working Status|Female Head Average Working Hours|Female Head Occupation|Female Head Education|Female Head Spanish/Hispanic|Female Head Race|Demographic Change Date|Washing Machine|Clothes Dryer|Dishwasher|Freezer|Toaster|Toaster Broiler Over|Blender|Food Processor|Microwave|Convection Oven|Coffee Maker|Trash Compactor|Garbage Disposal|Hair Dryer|Curling Iron|Hair Rollers|Vacuum Cleaner|Personal Computer|Water Softner|Other Appliances|VCR
02182808|0|0|09|01|00|07|3|1|5|08|04|1|40|02|05|0|1|1|40|06|05|0|1|      |1|1|1|1|1|0|1|1|1|0|1|0|1|1|1|1|1|0|0|0|1
02182832|0|1|01|00|00|02|3|1|6|05|03|2|20|02|08|0|2|1|40|02|05|0|2|      |1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|0|0|0|1
02182840|1|0|01|00|01|01|3|1|8|12|02|1|60|10|09|0|1|1|50|08|11|0|1|      |1|1|0|1|0|1|1|0|0|0|1|0|1|1|1|1|1|0|0|0|0
02182873|1|1|01|00|01|01|3|1|5|06|02|0|00|00|00|0|0|1|40|06|09|0|1|      |1|1|0|0|0|0|1|1|1|0|0|0|1|1|1|1|1|0|0|0|0
02182899|1|0|09|00|01|01|3|1|5|03|02|0|00|00|00|0|0|1|40|06|08|0|1|      |1|1|1|1|1|0|1|0|1|0|0|0|0|1|1|0|1|0|0|0|0
02182907|1|0|01|00|04|03|3|1|2|08|05|1|42|09|10|0|1|1|36|08|08|0|1|      |1|1|1|1|1|1|1|1|1|0|1|0|1|1|1|1|1|1|0|0|1
02182915|0|1|01|03|01|02|3|1|6|05|02|0|00|00|00|0|0|1|40|06|03|0|1|      |1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|0|0|0|0
02183004|0|1|01|02|01|02|3|1|3|07|02|1|45|07|09|0|1|1|44|10|03|0|1|      |1|1|1|1|1|0|1|0|1|0|1|0|1|1|1|0|1|0|1|0|0
02183012|1|0|09|01|01|04|3|1|3|09|04|1|40|02|05|0|1|2|30|06|05|0|1|      |1|1|1|0|1|1|1|1|1|0|1|0|1|1|1|1|1|0|0|0|1
02183038|1|0|01|00|00|02|3|1|8|03|02|0|00|00|00|0|0|6|00|00|07|0|1|      |1|1|1|0|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|0|0
02183046|1|1|01|02|01|04|3|1|7|09|03|7|00|00|07|0|1|6|00|00|05|0|1|      |1|1|1|1|1|0|1|0|1|1|1|0|1|1|1|1|1|1|0|0|1
02183061|1|1|01|01|00|03|3|1|6|07|04|1|40|06|05|0|1|2|20|06|05|0|1|      |1|1|1|1|1|1|1|0|1|1|1|0|1|1|1|1|1|0|0|0|0
02183079|0|0|09|00|00|01|3|1|4|04|01|1|40|07|05|0|1|0|00|00|00|0|0|      |0|0|0|0|1|1|1|0|0|0|0|0|0|1|0|0|1|1|0|0|1
02183087|1|1|01|01|01|02|3|1|5|11|02|1|50|07|08|0|1|1|45|06|07|0|1|      |1|1|1|1|1|1|0|0|1|1|1|0|1|1|1|1|1|0|0|0|1
02183095|0|0|09|00|01|01|3|1|2|05|02|1|40|06|09|0|1|1|40|06|08|0|1|      |1|1|0|0|0|0|1|1|0|0|0|0|1|1|1|1|1|0|0|0|0
02183103|1|0|09|00|02|02|3|1|5|07|04|1|48|07|08|0|1|1|40|10|10|0|1|      |1|1|1|0|1|0|1|1|1|0|1|0|1|1|0|0|1|0|0|0|0
02183111|1|1|01|00|00|03|3|1|6|05|02|7|00|00|04|0|1|7|00|00|07|0|1|      |1|1|1|1|1|1|1|0|1|0|1|0|1|1|1|0|1|0|0|0|0
02183137|0|0|09|00|01|01|1|2|6|04|01|0|00|00|00|0|0|1|40|05|09|0|1|      |0|0|0|0|1|0|1|0|1|0|1|0|0|1|1|1|1|0|0|0|0
02183145|1|0|09|00|01|02|3|1|5|06|02|1|40|03|05|0|1|6|00|00|05|0|1|      |1|1|0|1|1|0|0|0|1|0|1|0|0|1|0|0|1|0|0|0|1
02183160|1|0|09|00|02|02|3|1|6|04|02|0|00|00|00|0|0|1|40|06|07|0|1|      |1|1|1|0|1|0|0|0|1|0|0|0|1|1|1|1|1|0|0|0|0
02183194|0|1|01|01|00|03|3|1|6|08|05|1|48|10|11|0|1|1|50|05|08|0|1|      |1|1|1|1|1|1|1|0|1|0|1|0|1|1|1|0|1|1|0|0|1
02183202|0|0|09|00|02|01|3|2|2|05|02|0|00|00|00|0|0|1|40|09|07|0|1|      |1|1|0|0|1|0|1|0|1|1|1|0|0|1|1|0|1|0|0|0|0
02183210|0|1|01|01|02|02|3|1|5|03|02|7|00|00|08|0|1|3|40|01|08|0|1|      |1|1|1|1|1|1|1|0|0|0|1|0|1|1|1|0|1|0|0|0|0
02183269|1|0|09|00|00|01|3|2|5|06|05|1|50|10|09|0|1|2|20|07|08|0|1|      |1|1|1|0|1|0|1|0|1|1|1|0|1|1|1|1|1|0|0|0|0
02183285|1|0|09|00|00|02|3|1|1|05|01|1|40|08|09|0|1|0|00|00|00|0|0|      |0|0|1|0|1|1|1|0|1|0|1|0|1|1|0|0|1|1|0|0|1
02183293|1|1|01|02|01|03|3|1|5|11|04|1|40|07|09|0|1|1|40|08|09|0|1|      |1|1|1|1|1|0|1|1|1|1|1|0|1|1|1|1|1|0|0|0|0
02183301|1|0|09|00|00|02|3|2|3|07|02|1|40|07|08|0|1|1|40|06|05|0|1|      |1|1|1|0|1|0|1|1|1|0|1|0|1|1|1|1|1|0|0|0|0
02183319|1|0|09|00|01|02|3|1|5|10|04|1|40|07|09|0|1|6|00|00|08|0|1|      |1|1|1|1|1|0|0|1|1|0|0|0|1|1|1|1|1|1|1|0|1
02183327|1|0|09|00|01|04|3|1|7|06|05|1|50|03|08|0|1|6|00|00|07|0|1|      |1|1|1|1|1|0|1|1|1|0|1|0|1|1|1|0|1|1|1|0|0
02183343|1|0|09|00|01|04|3|1|4|12|04|1|40|10|09|0|1|1|40|07|08|0|1|      |1|1|1|1|1|1|1|1|1|0|1|0|1|1|1|1|1|1|0|0|1
02183350|0|0|09|00|00|01|3|1|3|05|02|2|10|05|08|0|1|1|40|10|08|0|1|      |1|1|1|0|1|0|1|1|0|0|0|0|1|1|1|0|1|0|0|0|1
02183368|1|0|09|00|03|02|3|1|4|02|02|7|00|00|04|0|1|6|00|00|04|0|1|      |1|1|0|0|1|1|1|1|0|0|0|0|1|1|1|0|1|0|0|0|0
02183376|1|0|09|00|00|03|3|1|5|09|03|1|40|07|08|0|1|1|40|06|07|0|1|      |1|1|1|1|1|0|1|1|1|0|1|1|1|1|1|1|1|1|0|0|1
02183384|0|1|01|00|00|03|3|1|6|11|04|1|40|07|11|0|1|6|00|00|09|0|1|      |1|1|1|0|1|0|1|0|1|0|1|0|1|1|1|1|1|1|0|0|1
02183400|0|0|09|01|01|02|3|1|3|09|03|1|50|10|09|0|1|6|00|00|08|0|1|      |1|1|1|1|1|0|0|1|1|0|1|0|1|1|1|1|1|1|0|0|1
02183418|0|0|01|00|00|01|3|1|3|05|05|2|20|10|08|0|1|1|45|10|06|0|1|      |1|1|1|0|1|1|1|0|1|1|1|0|1|1|1|1|1|1|0|0|1
02183426|0|0|09|00|00|02|3|2|5|05|03|1|40|03|04|0|2|6|00|00|04|0|2|      |1|1|0|1|1|1|1|0|1|1|1|0|0|1|1|0|1|0|0|0|0
02183434|1|0|09|00|01|02|3|1|5|08|06|1|50|10|09|0|1|2|24|08|09|0|1|      |1|1|1|1|1|0|0|0|1|0|1|0|1|1|1|0|1|1|0|0|1
02183442|1|1|01|02|01|03|3|1|5|10|03|1|40|07|09|0|1|1|40|03|05|0|1|      |1|1|1|0|1|0|0|0|1|0|0|0|1|1|1|0|1|0|0|0|0
02183475|1|0|09|00|01|05|3|1|6|09|05|1|40|06|05|0|1|1|40|06|08|0|1|      |1|1|1|1|1|1|1|1|1|0|1|0|1|1|1|1|1|1|0|0|0
02183483|1|1|01|00|02|03|3|1|4|07|04|1|40|08|11|0|1|6|00|00|11|0|1|      |1|1|1|1|1|0|1|1|1|1|1|0|1|1|1|1|1|1|0|0|1
02183491|1|1|01|02|03|03|3|1|5|06|05|1|40|04|09|0|1|6|00|00|06|0|1|      |1|1|1|1|1|0|0|0|1|0|1|0|1|1|1|1|1|1|0|0|1
02183509|1|0|09|01|01|02|3|1|4|03|03|1|80|08|11|0|1|6|00|00|05|0|1|      |1|1|1|1|1|1|1|0|1|0|1|0|1|1|1|1|1|0|0|0|1
02183517|1|1|01|01|00|02|3|1|3|07|02|1|40|09|08|0|1|1|40|06|09|0|1|      |1|1|1|0|1|1|1|0|1|0|0|0|1|1|1|1|1|0|0|0|1
02183525|1|0|09|00|00|03|3|1|5|09|02|1|75|10|07|0|1|2|30|06|05|0|1|      |1|1|0|0|1|0|1|0|1|0|1|0|1|1|1|1|1|0|0|0|0
02183533|1|1|01|00|01|04|3|1|6|09|03|1|40|07|10|0|1|6|00|00|08|0|1|      |1|1|1|1|1|0|1|0|1|1|1|0|1|1|1|0|1|1|0|0|1
02183566|1|0|09|00|01|04|3|2|2|06|02|1|40|08|11|0|1|1|40|07|09|0|1|      |1|1|0|0|1|0|1|0|1|0|1|0|1|1|1|1|1|0|0|0|1
02183574|1|1|01|00|00|03|3|1|5|09|05|1|40|03|05|0|1|1|40|06|09|0|1|      |1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|0|0|0|1
02183582|1|0|09|00|01|01|3|1|4|05|04|4|40|10|08|0|1|6|00|00|08|0|1|      |1|1|1|0|1|1|1|1|0|0|1|0|1|1|1|1|1|0|0|0|0
02183624|0|0|01|00|02|02|3|1|2|08|03|1|60|07|08|0|1|1|40|10|06|0|1|      |1|1|1|0|1|0|1|0|1|0|0|0|1|1|1|1|1|0|0|0|1
02183632|1|0|09|02|01|03|3|1|4|09|04|1|60|08|10|0|1|4|20|08|10|0|1|      |1|1|1|1|1|0|1|1|1|0|1|0|1|1|1|1|1|1|0|0|1
02183657|0|1|01|02|00|02|3|1|8|04|03|7|00|00|04|0|1|5|00|00|05|0|1|      |1|1|0|1|1|0|1|1|1|1|1|0|0|1|1|1|1|0|0|0|1
02183665|0|1|01|00|00|03|3|1|5|03|03|0|00|00|00|0|0|5|00|00|03|0|1|      |1|1|0|0|1|0|0|0|1|1|1|0|0|1|1|1|1|0|0|0|1
02183673|1|0|09|00|01|02|3|1|5|08|03|1|40|07|05|0|1|1|40|06|05|0|1|      |1|1|1|0|1|0|1|1|0|0|1|0|1|1|1|1|1|0|0|0|0
02183723|1|1|01|01|02|02|3|1|3|05|02|1|50|10|07|0|1|6|00|00|06|0|1|      |1|1|0|1|1|1|1|1|1|0|1|1|1|1|1|0|1|0|0|0|1
02183731|1|1|02|00|00|01|3|1|3|08|03|1|40|03|08|0|1|1|35|07|08|0|1|      |1|1|0|0|0|1|0|1|1|0|0|1|1|1|1|1|1|0|0|0|1
02183749|0|0|09|00|00|02|3|1|5|09|06|1|40|08|11|0|1|1|40|08|10|0|1|      |1|1|1|0|1|1|1|0|0|0|1|0|1|1|1|0|1|1|0|0|1
02183756|1|0|01|00|00|02|3|1|5|03|01|1|50|06|11|0|1|0|00|00|00|0|0|      |0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0
02183772|0|1|01|02|00|02|3|1|5|09|03|1|45|10|08|0|1|1|40|08|07|0|1|      |1|1|1|1|1|0|1|1|1|1|1|0|1|1|0|0|1|0|0|0|1
02183780|0|1|01|00|00|01|3|1|4|08|01|1|45|07|08|0|1|0|00|00|00|0|0|      |1|1|1|0|1|1|1|0|0|1|0|0|1|1|0|0|1|0|0|0|1
02183830|0|0|09|00|00|01|3|1|4|04|02|0|00|00|00|0|0|6|00|00|07|0|1|      |1|1|1|0|1|1|1|0|0|0|0|0|1|1|1|1|1|0|1|0|1
02183871|0|1|01|03|01|02|3|1|4|03|03|0|00|00|00|0|0|1|40|06|08|0|1|      |1|1|1|0|1|1|1|0|1|0|0|0|1|1|1|1|1|0|0|0|1
02183889|0|0|09|00|00|01|1|2|1|03|01|1|40|06|03|0|1|0|00|00|00|0|0|      |0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
02183905|1|0|09|00|01|01|3|1|5|06|05|1|40|08|11|0|1|6|00|00|09|0|1|      |1|1|1|1|1|1|1|1|0|0|0|0|1|1|1|1|1|0|0|0|1
02183921|1|0|09|01|01|02|3|1|5|05|04|1|40|02|09|0|1|6|00|00|05|0|1|      |1|1|1|1|1|0|1|0|1|0|1|0|0|1|1|1|1|0|0|0|1
02183962|1|0|09|00|00|01|1|1|3|01|01|1|40|06|08|0|1|0|00|00|00|0|0|      |0|0|0|0|1|1|0|0|0|0|1|0|0|1|0|0|1|0|0|0|0
02183988|1|0|09|00|01|02|3|1|5|09|05|1|50|07|09|0|1|2|12|08|08|0|4|      |1|1|1|1|1|0|1|1|1|0|1|0|1|1|1|1|1|0|0|0|1
02183996|1|0|09|00|02|02|3|1|5|13|03|1|40|08|11|0|1|1|40|08|11|0|1|      |1|1|1|0|1|0|1|1|1|0|1|0|1|1|1|1|1|0|0|0|1
02184028|1|0|01|00|01|04|3|1|5|13|04|1|60|07|09|0|1|1|40|08|08|0|1|      |1|1|1|0|1|1|1|0|1|1|1|0|1|1|1|1|1|0|0|0|0
02184044|1|0|09|00|00|03|3|1|4|07|04|1|40|10|11|0|1|6|00|00|08|0|1|      |1|1|0|0|1|1|1|1|1|0|1|0|1|1|1|1|1|0|0|0|0
02184051|1|0|09|00|00|03|3|1|5|10|05|1|40|06|09|0|1|2|20|09|09|0|1|      |1|1|1|1|1|0|1|0|1|0|1|0|1|1|1|1|1|0|0|0|1
02184077|1|0|09|00|00|02|3|1|6|10|02|1|35|08|11|0|1|7|00|00|05|0|1|      |1|1|1|1|1|1|1|1|1|0|1|0|1|1|1|0|1|0|0|0|0
02184101|1|0|01|00|02|02|3|1|4|12|04|1|40|08|11|0|1|1|40|08|11|0|1|      |1|1|1|0|1|1|1|0|1|1|0|0|1|1|1|1|1|0|0|0|1
02184143|1|0|09|00|00|02|3|1|8|00|01|0|00|00|00|0|0|7|00|00|05|0|1|      |1|1|1|1|1|1|1|1|1|0|1|0|1|1|1|1|1|0|0|0|0
02184150|1|0|01|01|01|03|3|1|8|13|03|1|60|08|09|0|1|1|40|08|09|0|1|      |1|1|1|1|1|0|1|0|1|1|1|0|1|1|1|1|1|0|0|0|1
02184168|0|0|09|00|00|02|3|1|5|05|01|0|00|00|00|0|0|1|40|08|09|0|1|      |1|1|1|0|1|0|1|0|1|1|0|0|1|1|1|1|1|0|0|0|1
02184176|1|0|09|02|00|02|3|1|5|12|03|1|40|10|11|0|1|1|40|08|11|0|1|      |1|1|1|0|1|1|1|0|1|1|1|0|1|1|1|1|1|0|0|0|0
02184184|1|0|09|00|00|02|3|1|8|06|02|7|00|00|11|0|1|7|00|00|11|0|1|      |1|0|1|1|1|0|1|0|1|0|1|0|1|0|0|0|1|0|0|0|0
02184192|0|0|09|00|00|03|3|1|4|05|01|0|00|00|00|0|0|7|00|00|11|0|1|      |1|1|1|1|1|1|1|0|1|1|0|0|1|1|1|0|1|0|0|0|0
02184218|1|0|09|00|00|01|3|1|2|07|03|1|40|03|08|1|1|1|40|08|08|0|1|      |1|1|0|0|1|1|1|0|0|0|1|0|1|1|1|0|1|0|0|0|1
02184226|1|1|01|00|00|02|3|1|5|11|02|1|66|02|06|0|1|6|00|00|07|0|1|      |1|1|1|1|1|1|1|1|1|1|1|0|1|0|0|0|1|0|0|0|0
02184267|1|0|09|00|01|04|3|1|5|11|07|1|40|10|05|0|1|1|40|06|05|0|1|      |1|1|1|1|1|0|1|0|1|0|1|0|1|1|1|1|1|0|0|0|0
02184275|1|0|09|00|02|02|3|1|3|09|02|1|40|08|05|0|1|2|32|03|09|0|1|      |1|1|1|0|1|0|1|0|1|0|0|0|1|1|1|1|1|0|0|0|1
02184309|1|0|01|00|00|03|3|2|3|05|03|1|50|10|08|0|1|1|40|06|08|0|1|      |1|1|0|0|1|0|1|1|1|1|0|0|1|1|1|0|1|1|0|0|0
02184317|0|0|09|00|01|01|3|1|4|03|02|0|00|00|00|0|0|1|40|06|05|0|1|      |1|1|0|1|1|0|1|0|0|0|0|0|0|1|1|1|1|0|0|0|0
02184333|1|0|01|01|00|03|3|1|7|11|03|1|40|10|09|0|1|1|40|08|08|0|1|      |1|1|1|0|1|0|1|0|1|1|1|0|1|1|1|0|1|0|0|0|1
02184358|1|0|09|00|00|01|1|2|4|06|01|1|40|08|08|0|1|0|00|00|00|0|0|      |0|0|0|0|1|0|1|0|0|0|0|0|1|0|0|0|1|0|0|0|1
02184382|1|0|09|03|00|02|3|1|5|08|03|1|40|08|10|0|1|1|40|08|10|0|1|      |1|1|1|1|1|1|1|1|1|0|1|0|1|1|1|0|1|1|0|0|1
02184408|1|0|09|00|00|02|3|1|4|08|03|1|40|02|08|0|1|1|40|07|09|0|1|      |1|1|1|1|1|0|1|0|1|0|0|0|1|1|1|1|1|0|0|0|0
02184424|1|0|09|01|02|01|3|1|5|09|05|1|40|10|09|0|1|6|00|00|08|0|1|      |1|1|1|1|1|0|1|1|1|0|1|0|1|1|1|1|1|1|0|0|0
02184473|1|1|01|02|00|06|3|1|3|07|03|1|48|07|08|0|1|4|40|07|08|0|1|      |1|1|1|1|1|1|1|1|1|0|1|0|1|1|1|1|1|1|0|0|1
02184481|1|1|01|00|01|03|5|1|4|03|01|1|40|06|09|0|1|0|00|00|00|0|0|      |1|1|0|1|1|1|1|1|1|0|1|0|0|1|0|0|1|1|0|0|1
02184507|1|0|09|00|01|02|3|1|6|03|04|0|00|00|00|0|0|1|40|02|05|0|1|      |1|1|1|1|1|1|1|0|1|0|0|0|1|1|1|1|1|0|0|0|0
02184531|1|0|09|00|00|01|3|1|5|07|02|1|40|10|08|0|1|0|00|00|00|0|0|      |1|1|0|0|1|0|1|0|1|0|0|0|0|1|0|0|1|0|0|0|0
02184549|1|0|05|00|00|02|3|1|4|11|04|1|65|10|11|0|1|2|25|08|10|0|1|      |1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|0|0|0|1
02184564|1|1|01|00|01|03|3|1|3|11|03|1|50|10|05|0|1|6|00|00|05|0|1|      |1|1|1|0|1|0|1|0|1|0|1|0|1|1|1|1|1|0|0|0|1
02184598|0|1|01|00|00|03|3|1|5|06|04|1|50|10|08|0|1|1|40|08|07|0|5|      |1|1|1|1|1|0|1|0|1|1|0|0|0|1|0|1|1|1|0|0|0
02184606|1|0|09|01|01|03|3|1|5|12|02|1|40|10|09|0|1|1|40|07|05|0|1|      |1|1|1|0|1|1|1|0|1|0|1|0|1|1|1|1|1|0|0|0|1
02184614|1|1|01|00|04|05|3|1|3|08|06|1|40|07|11|0|1|1|40|06|05|0|1|      |1|1|1|1|1|0|1|0|1|1|1|0|1|1|1|1|1|1|0|0|1
02184630|1|1|01|00|00|01|3|1|4|07|02|7|00|00|02|0|1|7|00|00|07|0|1|      |1|1|1|1|1|1|1|0|1|0|1|0|1|1|1|1|1|0|0|0|0
02184655|0|1|01|00|01|04|3|1|6|11|03|1|40|06|10|0|1|1|40|08|08|0|1|      |1|1|1|0|1|0|1|1|1|0|1|0|0|1|1|0|1|1|0|0|1
02184663|0|0|09|00|00|01|3|1|8|04|01|4|40|08|09|0|1|0|00|00|00|0|0|      |0|0|0|0|1|1|1|1|0|0|1|0|0|1|0|0|1|0|0|0|1
02184689|1|0|09|00|00|03|3|1|8|09|02|1|43|10|11|0|1|6|00|00|08|0|1|      |1|1|1|1|1|1|1|1|1|0|1|0|1|1|1|0|1|1|0|0|1
02184721|1|0|09|00|00|01|3|1|6|10|02|1|40|10|05|0|1|1|40|10|05|0|1|      |1|1|1|1|0|1|1|1|1|0|1|0|1|1|1|1|1|0|0|0|0
02184754|1|1|01|00|00|02|3|1|7|07|02|1|40|03|08|0|1|6|00|00|06|0|1|      |1|1|1|1|1|0|1|1|1|1|1|0|1|1|0|0|1|0|0|0|0
02184762|1|0|09|00|02|03|3|1|5|06|05|1|40|10|05|0|1|1|40|06|05|0|1|      |1|1|1|0|1|0|1|0|1|0|1|1|1|1|1|0|1|0|0|0|1
02184770|0|1|01|02|00|03|3|2|4|04|03|1|40|10|07|0|1|1|40|05|08|0|1|      |1|0|0|0|1|1|1|0|0|0|0|0|0|1|1|1|0|0|0|0|0
02184796|1|0|09|01|01|03|3|1|4|05|04|1|40|08|11|0|1|6|00|00|09|0|1|      |1|1|1|0|1|0|1|0|1|0|1|0|1|1|1|1|1|1|0|0|0
02184804|1|0|09|00|02|02|3|1|6|05|04|1|40|09|05|0|1|0|00|00|00|0|0|      |1|1|0|1|1|1|0|0|1|1|0|0|0|1|1|1|1|0|0|0|1
02184838|1|0|01|00|02|02|3|1|4|10|02|1|40|06|11|0|1|1|40|07|08|0|1|      |1|1|1|0|0|1|1|0|1|1|1|0|1|1|1|1|1|0|0|0|1
02184846|1|0|09|00|00|02|3|1|6|07|07|1|40|10|05|0|1|1|40|10|05|0|1|      |1|1|1|1|1|0|1|1|1|0|1|0|1|1|1|1|1|0|0|0|1
02184879|1|0|01|01|03|04|3|1|4|03|02|0|00|00|00|0|0|1|44|06|05|0|1|      |1|1|1|1|1|1|1|0|1|0|1|0|0|1|1|0|1|0|0|0|1
02184895|0|0|09|00|00|02|4|2|1|05|02|0|00|00|00|0|0|1|40|07|05|0|1|      |0|0|1|0|1|0|1|1|0|0|1|0|1|1|1|1|1|0|0|0|0
02184911|1|0|09|01|00|03|3|1|5|11|04|1|40|02|08|0|1|1|40|10|05|0|1|      |1|1|1|0|1|0|1|0|1|1|1|0|1|1|1|1|1|0|0|0|1
02184929|1|0|01|03|00|02|3|1|7|10|03|1|40|03|05|0|1|1|40|06|05|0|1|      |1|1|1|1|1|1|1|1|1|1|0|0|1|1|1|0|1|1|0|0|1
02184945|1|1|01|00|00|03|3|1|8|02|01|0|00|00|00|0|0|6|00|00|06|0|1|      |1|1|1|1|1|1|1|0|0|1|0|0|1|0|1|0|1|0|0|0|0
02184952|0|1|01|00|02|02|3|1|5|09|02|1|40|06|09|0|1|1|55|10|11|0|1|      |1|1|0|1|1|1|0|1|1|0|1|0|0|1|1|1|1|0|0|0|0
02184960|0|0|09|00|01|03|3|1|5|10|03|1|50|10|08|0|1|1|40|06|08|0|1|      |1|1|1|1|1|1|1|0|0|0|1|0|1|1|1|1|1|0|0|0|1
02184978|0|0|09|00|02|02|3|1|8|06|04|5|00|00|04|0|1|1|40|02|04|0|1|      |1|1|0|1|1|0|0|0|0|0|1|1|1|1|0|0|1|0|0|0|0
02184986|1|0|09|00|01|03|3|1|8|04|01|0|00|00|00|0|0|7|00|00|11|0|1|      |1|0|0|0|1|1|0|1|1|0|0|0|1|1|1|0|1|0|0|0|0
02185017|0|0|09|01|00|01|3|2|2|03|01|0|00|00|00|0|0|1|40|06|08|0|1|      |1|1|0|0|1|1|0|0|0|0|1|0|0|1|0|0|1|0|0|0|0
02185025|0|1|01|00|00|04|3|1|8|03|01|0|00|00|00|0|0|1|40|07|07|0|1|      |1|1|1|1|1|0|1|0|1|0|1|1|1|1|1|0|1|0|0|0|0
02185041|0|0|01|00|00|01|3|1|5|03|02|1|40|03|05|0|1|6|00|00|08|0|1|      |1|1|1|0|1|1|0|0|1|0|1|0|0|1|1|1|1|0|0|0|1
02185116|1|0|01|01|01|03|3|1|5|13|05|1|45|03|05|0|1|1|40|07|05|0|1|      |1|1|1|1|1|0|1|1|1|0|1|0|1|1|1|1|1|1|0|0|1
02185124|1|1|01|00|01|06|3|1|5|09|05|1|48|07|08|0|1|1|40|08|09|0|1|      |1|1|1|1|1|0|1|0|1|0|1|0|1|1|1|1|1|0|0|0|1
02185181|1|1|01|00|00|04|3|1|5|10|05|1|60|07|10|0|1|1|40|09|05|0|1|      |1|1|1|1|1|0|0|0|1|0|1|0|1|1|1|1|1|1|0|0|0
02185207|1|1|01|00|00|03|3|1|5|11|02|7|00|00|08|0|1|6|00|00|04|0|1|      |1|1|1|1|1|0|1|0|1|0|1|0|1|1|1|0|1|0|0|0|0
02185223|0|0|09|00|01|01|3|1|6|03|02|1|40|10|05|0|1|2|30|05|05|0|1|      |1|1|1|1|1|0|1|1|0|1|1|0|1|1|1|0|1|0|0|0|1
02185249|0|0|09|01|00|02|3|1|3|04|03|0|00|00|00|0|0|1|40|09|05|0|1|      |1|1|0|1|1|1|1|0|0|0|1|0|0|1|1|1|1|0|0|0|0
02185264|1|0|09|00|00|01|1|2|3|04|01|1|46|06|08|0|1|0|00|00|00|0|0|      |0|0|0|1|1|1|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0
02185272|1|0|09|00|00|02|3|1|3|07|03|1|60|10|08|0|1|1|40|08|08|0|1|      |1|1|1|0|1|0|1|0|0|0|0|0|1|1|1|1|1|0|0|0|1
02185298|1|0|09|00|01|02|3|1|4|01|12|1|40|02|03|0|1|6|00|00|04|0|1|      |1|1|0|1|1|0|1|0|1|0|1|0|0|1|1|1|1|0|0|0|1
02185314|1|0|01|00|01|03|3|1|4|09|02|0|00|00|00|0|0|1|35|06|09|0|1|      |1|1|1|0|1|0|1|0|1|0|1|0|1|1|1|1|1|0|0|0|1
02185330|1|0|09|00|00|02|3|1|1|05|03|1|40|10|05|0|1|2|18|05|05|0|1|      |1|1|0|1|1|1|1|0|1|0|1|1|0|1|1|0|1|0|0|0|0
02185348|0|0|09|04|02|02|3|1|5|07|02|1|47|03|05|0|1|1|38|02|02|0|1|      |1|1|0|1|1|0|1|0|1|0|1|0|0|1|0|0|1|0|0|0|1
02185355|1|0|09|00|00|04|3|1|5|14|02|1|75|10|08|0|1|0|00|00|00|0|0|      |0|0|1|1|1|0|1|0|0|1|1|0|1|1|0|0|1|0|0|0|0
02185389|1|0|09|01|01|05|3|1|3|02|07|4|40|03|05|0|1|1|40|05|04|0|1|      |1|0|0|1|1|0|1|0|0|0|1|0|0|1|1|1|1|0|0|0|0
02185397|0|0|09|03|02|03|3|1|5|00|03|0|00|00|00|0|0|4|40|02|04|0|1|      |1|1|0|0|0|1|1|1|0|0|0|0|0|1|0|1|1|0|0|0|0
02185405|1|0|09|00|01|02|3|1|3|07|02|0|00|00|00|0|0|1|40|10|11|0|1|      |1|1|1|1|1|0|0|0|1|1|1|0|1|1|1|1|1|0|0|0|1
02185421|0|0|09|00|00|01|3|2|3|04|01|1|75|07|05|0|1|0|00|00|00|0|0|      |1|1|0|0|0|1|1|0|1|1|1|0|0|1|0|0|1|0|0|0|0
02185447|1|0|01|00|00|01|1|2|6|03|01|0|00|00|00|0|0|1|40|06|08|0|1|      |0|0|0|0|0|0|0|0|1|0|1|0|1|1|0|0|1|0|0|0|0
02185488|0|0|09|03|01|01|3|1|8|03|01|0|00|00|00|0|0|7|00|00|07|0|1|      |1|1|1|1|1|1|1|0|1|0|1|0|1|1|1|0|1|0|0|0|0
02185504|1|0|09|01|01|03|3|1|5|06|02|1|40|06|08|0|1|1|40|09|08|0|1|      |1|1|1|1|1|1|1|1|1|0|1|0|1|1|1|1|1|0|0|0|0
02185512|1|0|09|01|02|02|3|1|5|12|03|1|50|10|08|0|1|1|40|08|11|0|1|      |1|1|1|1|0|1|1|0|1|1|0|0|1|1|1|0|1|1|0|0|1
02185546|1|0|01|00|02|02|3|1|6|07|02|0|00|00|00|0|0|7|00|00|04|0|1|      |1|1|1|1|1|0|1|0|1|0|0|0|1|1|1|0|1|0|0|0|1
